CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
9616720,2,1,N,F,46,H,H,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,-,A,08,,H,,-,-,2023
9618104,1,1,Y,M,20,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,E,2007,-,A,01,,W,,-,-,2023
9618104,2,4,N,M,37,A,-,W,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,J,48,,A,,-,-,2023
9629046,1,4,Y,M,58,A,-,-,-,-,O,-,3,-,-,"- ",,,F,-,0,1,B,,-,L,04,,O,-,-,-,2023
9629046,2,1,N,M,62,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,O,2018,-,E,22,53,W,,-,-,2023
9629048,1,1,Y,M,37,A,-,E,P,-,Y,-,3,-,-,"- ",,,N,-,0,0,O,2011,FORD,D,22,,W,,-,-,2023
9629048,2,4,N,M,53,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2023
9629050,1,4,Y,F,29,A,-,N,-,-,O,-,3,-,,40,21201,A,A,N,0,1,B,,-,L,04,,B,,-,-,2023
9629050,2,1,N,M,66,A,-,E,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,D,2019,-,D,22,,A,,-,-,2023
9629224,1,1,Y,M,69,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1999,-,D,22,,W,,-,-,2023
9629224,2,2,N,M,13,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2023
9629228,1,2,Y,M,85,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2023
9629228,2,1,N,M,56,A,-,N,P,H,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,-,F,26,,H,,-,-,2023
9629362,1,1,Y,M,30,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,D,2019,JEEP,A,01,,A,,-,-,2023
9629362,2,4,N,M,25,A,-,W,-,-,N,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2023
9629364,1,4,Y,M,14,A,-,-,-,-,,-,3,-,-,"- ",,,A,-,0,1,B,,-,L,04,,W,,-,-,2023
9629364,2,1,N,F,69,A,-,-,M,G,,-,3,-,-,"- ",,,N,-,0,0,B,2012,-,A,07,,H,,-,-,2023
9629365,1,5,Y,-,998,H,H,E,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,1996,FORD,A,01,,,,-,-,2023
9629365,2,4,N,M,56,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
9629368,1,4,Y,M,25,A,-,N,-,-,N,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,A,,-,-,2023
9629368,2,1,N,F,27,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2013,-,A,01,,H,,-,-,2023
9629369,1,4,Y,M,14,A,-,N,-,-,,-,3,-,,33,21802,A,A,-,0,1,B,,-,L,04,,H,,-,-,2023
9629369,2,1,N,M,83,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2015,-,A,07,,W,,-,-,2023
9629370,1,4,Y,M,17,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2023
9629370,2,1,N,F,46,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2017,-,A,07,,W,,-,-,2023
9629371,1,4,Y,M,33,A,-,S,-,-,,-,3,-,-,"- ",,,M,-,0,1,B,,-,L,04,,W,,-,-,2023
9629371,2,1,N,M,22,A,-,E,M,B,,-,3,-,-,"- ",,,-,-,0,0,B,2023,-,A,07,,A,,-,-,2023
9629374,1,2,Y,M,17,B,-,-,-,-,O,-,3,-,,35,21950,B,A,-,0,1,R,,-,N,60,,W,,-,-,2023
9629374,2,1,N,-,998,-,-,-,-,-,,-,-,-,-,"- ",,,-,-,0,0,-,,-,A,01,,,,-,-,2023
9629376,1,1,Y,M,36,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,G,2018,-,A,07,,W,,-,-,2023
9629376,2,4,N,M,55,A,-,N,-,-,N,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2023
9629502,1,1,Y,M,44,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,P,2019,-,A,01,,H,,-,-,2023
9629502,2,4,N,F,60,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2023
9629505,1,4,Y,M,23,B,-,S,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2023
9629505,2,2,N,M,42,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,0,B,,-,N,60,,B,,-,-,2023
9629506,1,1,Y,F,78,A,-,-,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,G,2005,-,A,01,,B,,-,-,2023
9629506,2,2,N,M,80,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2023
9629507,1,4,Y,F,35,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2023
9629507,2,1,N,F,32,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2020,-,A,01,,W,,-,-,2023
9629512,1,4,Y,M,79,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
9629512,2,1,N,M,25,A,-,S,M,G,,-,3,-,-,"- ",,,N,-,0,0,B,2015,-,A,01,,O,,-,-,2023
9629761,1,1,Y,M,21,A,-,W,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,B,2009,-,A,01,,H,,-,-,2023
9629761,2,2,N,M,65,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2023
9629762,1,1,Y,F,19,A,-,W,M,C,Y,-,3,-,,25,22350,,A,-,0,0,B,2022,-,A,01,,A,,-,-,2023
9629762,2,2,N,F,19,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,O,,-,-,2023
9629762,3,2,N,F,19,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,O,,-,-,2023
9629765,1,1,Y,F,21,A,-,N,M,G,,-,3,-,-,"- ",,,F,-,0,0,A,2020,-,A,07,,W,-,-,-,2023
9629765,2,4,N,F,21,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2023
9629769,1,1,Y,M,30,A,-,S,P,V,,-,3,-,,44,21235,G,A,-,0,0,B,,-,M,94,,O,,-,-,2023
9629769,2,2,N,F,75,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,A,,-,N,60,,W,,-,-,2023
9629772,1,1,Y,F,998,G,G,N,-,-,,-,3,-,,19,20001,,A,-,0,0,E,,-,A,01,,,,-,-,2023
9629772,2,2,N,F,31,H,H,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,A,,-,-,2023
9629777,1,1,Y,F,86,G,G,S,M,G,Y,-,3,-,-,"- ",,,M,-,0,0,E,2021,-,A,01,,W,,-,-,2023
9629777,2,2,N,M,66,G,G,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2023
9629777,3,3,N,-,998,H,H,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2006,-,A,01,,,,-,-,2023
9629781,1,4,Y,M,43,B,-,W,-,-,N,-,3,-,,27,21650,,A,-,0,1,B,,-,L,04,,B,,-,-,2023
9629781,2,1,N,M,36,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2021,-,A,01,,W,,-,-,2023
9629789,1,1,Y,-,998,G,G,N,-,-,,-,-,-,,34,21950,A,A,-,0,0,E,,-,A,01,,,,-,-,2023
9629789,2,2,N,M,25,-,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2023
9629810,1,1,Y,M,45,G,G,W,M,B,Y,-,-,-,-,"- ",,,N,-,0,0,B,2016,-,A,01,,O,,-,-,2023
9629810,2,4,N,M,36,A,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2023
9629811,1,1,Y,M,54,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,-,A,01,,H,,-,-,2023
9629811,2,2,N,M,13,H,H,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2023
9629813,1,1,Y,F,56,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2019,-,A,01,,W,,-,-,2023
9629813,2,4,N,M,36,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2023
9629816,1,4,Y,M,13,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2023
9629816,2,1,N,M,62,A,-,-,M,Q,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,-,A,01,,B,,-,-,2023
9632952,1,1,Y,F,55,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2018,-,A,07,,W,,-,-,2023
9632952,2,2,N,F,26,-,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,A,,-,-,2023
9636127,1,1,N,F,57,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2013,-,A,01,,,,-,-,2023
9636127,2,4,N,F,74,A,-,W,-,-,,-,3,-,-,"- ",,,G,-,0,1,-,,-,L,04,,W,,-,-,2023
9637371,1,1,Y,F,25,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2010,FORD,A,01,,O,,-,-,2023
9637371,2,4,N,M,8,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
9640429,1,1,Y,F,85,A,-,W,M,B,,-,3,-,-,"- ",,,-,-,0,1,B,2015,-,A,01,,W,,-,-,2024
9640429,2,2,N,F,37,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,1,0,B,,-,N,60,,W,,-,-,2024
9641156,1,4,N,F,31,A,-,N,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2023
9641156,2,1,N,F,37,A,-,E,M,G,,-,3,-,-,"- ",,,-,-,0,0,B,1990,-,M,97,,A,,-,-,2023
9641160,1,1,Y,M,52,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2002,-,D,22,,H,,-,-,2023
9641160,2,2,N,M,17,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2023
9641381,1,2,Y,M,7,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,O,,-,-,2023
9641381,2,1,N,-,998,G,G,W,-,-,,-,-,-,-,"- ",,,-,-,0,0,B,,-,A,01,,,,-,-,2023
9641387,1,2,Y,M,36,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,0,R,,-,N,60,,H,,-,-,2023
9641387,2,4,N,F,23,A,-,W,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,A,,-,-,2023
9641389,1,4,Y,M,27,A,-,N,-,-,N,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2023
9641389,2,1,N,M,82,A,-,E,M,-,Y,-,3,-,-,"- ",,,-,-,0,0,B,,-,A,01,,B,,-,-,2023
9641390,1,1,Y,-,998,G,G,N,-,-,,-,-,-,-,"- ",,,-,-,0,0,E,,-,A,01,,,,-,-,2023
9641390,2,4,N,M,77,A,-,-,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2023
9641391,1,1,Y,F,35,A,-,W,M,B,,-,-,-,,24,22450,A,A,-,0,0,B,2018,-,A,01,,B,,-,-,2023
9641391,2,4,N,M,17,A,-,-,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2023
9641396,1,4,Y,M,57,D,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,W,,-,-,2023
9641396,2,1,N,M,46,G,G,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2020,-,A,01,,W,,-,-,2023
9641399,1,1,Y,F,61,A,-,W,M,-,,-,3,-,,47,22517,,A,-,0,0,O,2021,-,A,01,,B,,-,-,2023
9641399,2,4,N,M,52,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
9641400,1,1,Y,M,998,C,-,W,-,-,,-,3,-,,00,21960,A,A,-,0,0,E,,-,-,99,,B,,-,-,2023
9641400,2,2,N,F,34,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2023
9641403,1,1,Y,F,82,A,-,E,M,B,Y,-,3,-,-,"- ",,,F,-,0,0,E,2014,-,A,01,,W,-,-,-,2023
9641403,2,2,N,M,77,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2023
9641405,1,4,Y,M,49,A,-,N,-,-,N,-,3,-,,24,22450,A,A,-,0,1,B,,-,L,04,,W,,-,-,2023
9641405,2,1,N,M,76,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,-,A,07,,W,,-,-,2023
9641406,1,1,Y,F,68,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2018,-,A,01,,W,,-,-,2023
9641406,2,2,N,F,20,A,-,-,-,-,O,-,1,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2023
9641411,1,1,Y,M,68,A,-,S,M,G,Y,-,3,-,,31,22107,,A,-,0,0,E,2007,-,A,01,,B,,-,-,2023
9641411,2,2,N,F,20,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,O,,-,-,2023
9641412,1,2,Y,F,18,A,-,-,-,-,O,-,3,-,-,"- ",,,E,F,0,1,B,,-,N,60,,A,-,-,-,2023
9641412,2,1,N,M,56,A,-,N,M,G,,-,3,-,-,"- ",,,N,-,0,0,B,2015,-,A,08,,A,,-,-,2023
9641417,1,1,Y,F,48,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2019,-,A,01,,O,,-,-,2023
9641417,2,4,N,M,17,A,-,S,-,-,,-,3,-,-,"- ",,,-,-,0,1,L,,-,L,04,,W,,-,-,2023
9641480,1,1,Y,M,32,A,-,N,M,H,Y,-,3,-,-,"- ",,,E,-,0,0,B,2013,-,A,01,,W,,-,-,2023
9641480,2,2,N,M,32,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2023
9641710,1,1,N,M,74,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2007,-,A,01,,W,,-,-,2023
9641710,2,4,Y,M,13,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2023
9650822,1,1,Y,F,61,A,-,S,M,G,Y,-,3,-,,31,22108,,A,N,0,0,D,2020,FORD,A,08,,W,,-,-,2023
9650822,2,4,N,-,23,A,-,S,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2023
9650825,1,1,Y,F,56,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2013,-,A,08,,O,,-,-,2023
9650825,2,2,N,F,19,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2023
9650827,1,1,Y,F,37,G,G,W,M,B,,-,3,-,,53,22106,,A,-,0,0,A,2018,-,A,01,,W,,-,-,2023
9650827,2,2,N,M,55,H,H,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2023
9650829,1,4,Y,M,29,A,-,E,-,-,O,-,3,-,,27,21650,,A,-,0,1,Q,,-,L,04,,B,,-,-,2023
9650829,2,1,N,M,36,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,-,A,01,,O,,-,-,2023
9650832,1,2,Y,F,22,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2023
9650832,2,1,N,M,71,A,-,N,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,B,1998,-,A,01,,O,,-,-,2023
9650833,1,1,Y,M,23,G,G,S,M,G,,-,3,-,,34,21950,A,A,F,0,0,E,2016,-,A,01,,A,-,-,-,2023
9650833,2,2,N,F,30,G,G,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2023
9650835,1,1,Y,M,82,A,-,W,M,E,Y,-,3,-,,34,21950,A,A,-,0,0,E,2022,-,A,01,,W,,-,-,2023
9650835,2,2,N,M,20,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,O,,-,-,2023
9650836,1,1,Y,F,83,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,1995,FORD,A,01,,W,,-,-,2023
9650836,2,2,N,M,68,A,-,S,-,-,O,-,3,-,-,"- ",,,-,-,0,1,L,,-,N,60,,W,,-,-,2023
9650838,1,2,Y,F,76,A,-,-,-,-,O,-,3,-,-,"- ",,,O,-,0,1,R,,-,N,60,,W,,-,-,2023
9650838,2,4,N,M,66,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,A,,-,-,2023
9650844,1,1,Y,M,68,A,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2015,-,A,01,,W,,-,-,2023
9650844,2,2,N,F,36,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2023
9650846,1,1,Y,-,998,-,-,-,-,-,,-,-,-,-,"- ",,,-,-,0,0,-,,-,A,01,,,,-,-,2023
9650846,2,2,N,F,45,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2023
9650847,1,1,Y,F,43,A,-,S,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2010,-,A,01,,A,,-,-,2023
9650847,2,4,N,F,57,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,A,,-,-,2023
9650851,1,1,Y,F,40,A,-,S,M,G,Y,-,3,-,,29,21951,,A,-,0,0,B,2019,-,A,07,,B,,-,-,2023
9650851,2,2,N,M,24,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,-,,-,N,60,,W,,-,-,2023
9650852,1,1,Y,M,87,A,-,S,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,1989,-,A,08,,W,,-,-,2023
9650852,2,2,N,M,41,A,-,-,-,-,O,-,1,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2023
9650856,1,1,Y,F,51,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2021,-,A,01,,W,,-,-,2023
9650856,2,4,N,F,49,A,-,-,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
9650857,1,4,Y,M,58,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2023
9650857,2,1,N,M,54,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2011,-,A,08,,W,,-,-,2023
9650860,1,1,Y,F,73,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2009,-,A,01,,W,,-,-,2023
9650860,2,2,N,F,82,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2023
9650942,1,4,Y,-,27,A,-,E,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2023
9650942,2,1,N,M,28,A,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2012,-,A,01,,A,,-,-,2023
9651069,1,1,Y,M,998,-,-,-,-,-,,-,-,-,-,"- ",,,-,-,0,0,-,,-,D,22,,W,,-,-,2023
9651069,2,2,N,M,74,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,R,,-,N,60,,B,,-,-,2023
9651295,1,4,Y,M,47,A,-,S,-,-,N,-,3,-,,25,22350,,A,I,0,1,B,,-,L,04,,A,,-,-,2023
9651295,2,1,N,F,38,A,-,S,M,G,Y,-,3,-,-,"- ",,,I,-,0,0,A,2022,-,A,07,,W,,-,-,2023
9652083,1,1,Y,F,65,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2023,-,A,01,,W,,-,-,2023
9652083,2,2,N,M,43,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2023
9652084,1,2,Y,M,21,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,O,,-,-,2023
9652084,2,1,N,-,998,G,G,S,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,07,,,,-,-,2023
9652089,1,4,Y,M,54,A,-,W,-,-,N,-,3,-,,39,21201,D,A,-,0,1,E,,-,L,04,,W,,-,-,2023
9652089,2,1,N,F,49,A,-,S,M,C,N,-,3,-,-,"- ",,,N,-,0,0,B,2008,FORD,A,01,,W,,-,-,2023
9652092,1,1,Y,F,51,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,-,A,01,,O,,-,-,2023
9652092,2,4,N,F,63,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2023
9652098,1,1,Y,M,31,D,-,S,M,B,,-,3,-,-,"- ",,,N,-,0,0,A,2017,-,A,01,,A,,-,-,2023
9652098,2,2,N,M,29,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,A,,-,N,60,,W,,-,-,2023
9652099,1,4,Y,M,20,A,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,1,C,,-,L,04,,B,,-,-,2023
9652099,2,1,N,F,53,A,-,E,M,Q,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,MINI,A,01,,A,,-,-,2023
9652100,1,4,Y,M,72,A,-,W,-,-,N,-,3,-,,27,21202,A,A,-,0,1,I,,-,L,04,,W,,-,-,2023
9652100,2,1,N,F,69,A,-,W,M,Q,Y,-,3,-,-,"- ",,,-,-,0,0,E,2013,FORD,A,01,,H,,-,-,2023
9652109,1,1,Y,M,68,A,-,E,M,B,N,-,3,-,,47,12500,A,A,-,0,0,B,2010,FORD,A,01,,A,,-,-,2023
9652109,2,2,N,F,29,A,-,-,-,-,O,-,2,-,-,"- ",,,N,-,0,1,L,,-,N,60,,W,,-,-,2023
9652110,1,2,Y,F,63,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2023
9652110,2,1,N,M,69,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2017,FORD,A,01,,W,,-,-,2023
9652111,1,2,Y,M,39,B,-,-,-,-,O,-,3,-,,35,21954,A,A,-,0,1,L,,-,N,60,,H,,-,-,2023
9652111,2,1,N,M,998,-,-,-,-,-,N,-,-,-,-,"- ",,,-,-,0,0,-,,-,A,01,,A,,-,-,2023
9652113,1,1,Y,M,27,A,-,-,M,B,,-,3,-,,31,22107,,A,-,0,0,D,,-,A,01,,H,,-,-,2023
9652113,2,4,N,M,62,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2023
9652130,1,1,Y,-,998,G,G,S,-,-,,-,-,-,,34,21950,A,A,-,0,0,B,,-,A,01,,,,-,-,2023
9652130,2,2,N,M,18,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2023
9652831,1,4,Y,M,57,A,-,W,-,-,N,-,3,-,,24,22450,A,A,-,0,1,H,,-,L,04,,W,,-,-,2023
9652831,2,1,N,F,43,A,-,W,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,A,2004,FORD,D,22,,W,,-,-,2023
9652835,1,4,Y,M,52,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2023
9652835,2,1,N,M,72,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2009,FORD,D,22,,W,,-,-,2023
9652848,1,1,Y,F,84,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,K,2001,-,A,01,,W,,-,-,2023
9652848,2,2,N,M,67,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,H,,-,-,2023
9652848,3,3,N,-,998,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,0,O,2020,-,D,22,,,,-,-,2023
9656254,1,1,Y,M,76,A,-,S,M,G,Y,-,3,-,,31,22107,,A,-,0,0,E,2010,-,A,01,,W,,-,-,2023
9656254,2,4,N,F,32,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
9656285,1,4,Y,M,59,A,-,S,-,-,,-,3,-,-,"- ",,,A,-,0,1,M,,-,L,04,,H,,-,-,2023
9656285,2,1,N,F,22,A,-,E,M,G,N,-,3,-,-,"- ",,,-,-,0,0,B,2014,-,A,01,,H,,-,-,2023
9661781,1,1,Y,M,30,A,-,S,M,G,N,-,3,-,-,"- ",,,-,-,0,0,D,2022,-,A,01,,H,,-,-,2024
9661781,2,2,N,M,73,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,A,,-,-,2024
9664801,1,1,Y,M,60,C,-,S,M,G,Y,-,3,-,,34,21950,A,A,-,0,0,E,2007,-,A,01,,W,,-,-,2024
9664801,2,2,N,F,20,C,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2024
9664802,1,4,Y,M,37,A,-,S,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2024
9664802,2,1,N,F,22,A,-,W,M,G,Y,-,2,-,-,"- ",,,E,-,0,0,B,2015,-,A,01,,H,,-,-,2024
9664803,1,1,Y,F,53,A,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,G,2019,-,A,01,,W,,-,-,2024
9664803,2,4,N,M,57,A,-,S,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2024
9664806,1,1,Y,M,47,A,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,N,2012,-,A,08,,B,,-,-,2024
